33.4, 2.16791, 2.31112, -0.149215, -1.14842e-16, 0.979691, 0
33.5, 2.16803, 2.31128, -0.149504, -1.14824e-16, 0.979819, 0
33.6, 2.16815, 2.31144, -0.149794, -1.14806e-16, 0.979946, 0
33.7, 2.16827, 2.3116, -0.150083, -1.14789e-16, 0.980073, 0
33.8, 2.16839, 2.31176, -0.150371, -1.14771e-16, 0.980201, 0
33.9, 2.16851, 2.31192, -0.150659, -1.14754e-16, 0.980328, 0
34, 2.16863, 2.31209, -0.150947, -1.14736e-16, 0.980454, 0
34.1, 2.16875, 2.31225, -0.151234, -1.14719e-16, 0.980581, 0
34.2, 2.16887, 2.31241, -0.151522, -1.14701e-16, 0.980708, 0
34.3, 2.16899, 2.31257, -0.151808, -1.14684e-16, 0.980834, 0
34.4, 2.16911, 2.31273, -0.152094, -1.14666e-16, 0.98096, 0
34.5, 2.16923, 2.31289, -0.15238, -1.14649e-16, 0.981086, 0
34.6, 2.16935, 2.31305, -0.152666, -1.14632e-16, 0.981212, 0
34.7, 2.16947, 2.31321, -0.152951, -1.14614e-16, 0.981338, 0
